PERIODO,MAT_CUR,CAMPUS_ALUMNO,BLOQUE,ID_ALUMNO,CALIFICACIONES_ALUMNO,CALIFICACIONES_EXIGIBLES,CALIFICACIONES_CURSO,RANGO_CALIFICACIONES,PORC_CALIFICACIONES_EXIGIBLES,PORC_CALIFICACIONES_REALIZADAS,ULTIMA_ENTREGA_ALUMNO,ULTIMA_CALIFICACION_CURSO,ASISTENCIA,HRS_ACCESO,DIAS_ACCESO,PRIMER_ACCESO_ALUMNO_CURSO,ULTIMO_ACCESO_ALUMNO_CURSO,ULTIMO_ACCESO_ALUMNO_PERIODO,ULTIMO_ACCESO_CURSO,INICIO_CURSO,FIN_CURSO,NRC,LC,ID_INST
202120,ECCU-201,CFP TUMBES,01EEIDFB01,1357419,8,6,8, 12 -  20,1,1,12/02/2021,12/04/2021,0.6,14.1,16,7/26/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,25372,,835133
202120,CGEU-224,CFP TUMBES,01EEIDFB01,1309625,9,8,9, 11 -  20,1,1,12/03/2021,12/09/2021,0.71,13.9,25,8/20/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25376,,1324389
202120,CGEU-224,CFP TUMBES,01NAEDE201,1363696,9,8,9, 09 -  20,1,1,12/03/2021,12/05/2021,0.88,13,23,7/23/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24870,,319253
202120,NCCU-207,CFP TUMBES,01NAEDE201,1292430,8,7,8, 16 -  20,1,1,12/02/2021,12/05/2021,0.89,11.3,29,8/03/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,24865,,976336
202120,ACCU-202,CFP TUMBES,01AMODFB01,1305130,11,2,11, 11 -  20,1,1,12/03/2021,12/09/2021,0.65,10.7,19,8/02/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,25873,,2725
202120,ECCU-202,CFP TUMBES,01EEIDFB01,1357419,9,7,9, 11 -  20,1,1,12/02/2021,12/06/2021,0.53,10,18,8/03/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,25373,,835133
202120,NCCU-204,CFP TUMBES,01NAEDE202,1369332,9,8,9, 15 -  20,1,1,12/01/2021,12/08/2021,0.81,9.1,20,8/16/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24874,,1156661
202120,ECCU-201,CFP TUMBES,01EEIDFB01,1362250,8,6,8, 15 -  20,1,1,12/03/2021,12/04/2021,0.7,7.5,9,9/20/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,25372,,835133
202120,CGEU-224,CFP TUMBES,01NAEDE202,1368837,9,8,9, 14 -  20,1,1,12/03/2021,12/09/2021,0.69,6.6,9,8/23/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24880,,319253
202120,CGEU-192,CFP TUMBES,01EEIDE601,1229430,4,4,4, 00 -  14,1,1,11/19/2021,12/06/2021,0.33,6.5,20,8/17/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,29834,,835133
202120,NCCU-201,CFP TUMBES,01NAEDE202,1368837,10,9,10, 16 -  20,1,1,12/03/2021,12/08/2021,0.94,6.4,15,7/29/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24627,,1324729
202120,ACCU-203,CFP TUMBES,01AMODFB01,1305130,11,2,11, 10 -  20,1,1,12/01/2021,12/08/2021,0.65,6,18,8/17/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,25874,,2725
202120,ECCU-203,CFP TUMBES,01EEIDFB01,1330000,12,11,12, 12 -  20,1,1,12/03/2021,12/04/2021,0.88,5.2,30,7/26/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,25374,,835133
202120,ECCU-202,CFP TUMBES,01EEIDFB01,1362250,9,7,9, 12 -  20,1,1,12/03/2021,12/06/2021,0.6,2.3,9,9/30/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,25373,,835133
202120,NCCU-201,CFP TUMBES,01NAEDE202,1364000,10,9,10, 11 -  20,1,1,12/03/2021,12/08/2021,0.94,1.6,19,7/26/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24627,,1324729
202120,NCCU-201,CFP TUMBES,01NAEDE201,1364787,10,9,10, 15 -  20,1,1,12/02/2021,12/09/2021,0.94,1.4,22,8/17/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24610,,1324729
202120,CGEU-224,CFP TUMBES,01NAEDE202,1364000,9,8,9, 14 -  20,1,1,12/03/2021,12/09/2021,0.69,0.9,13,7/26/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24880,,319253
202120,ECCU-203,CFP TUMBES,01EEIDFB01,1361492,12,11,12, 14 -  20,1,1,12/04/2021,12/04/2021,0.87,182.3,19,7/27/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25374,,835133
202120,CGEU-224,CFP TUMBES,01NAEDE201,1352787,9,8,9, 13 -  20,1,1,12/04/2021,12/05/2021,0.87,125.8,14,9/05/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24870,,319253
202120,ECCU-202,CFP TUMBES,01EEIDFB01,1361492,9,7,9, 13 -  20,1,1,12/04/2021,12/06/2021,0.65,81,15,7/27/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25373,,835133
202120,NCCU-204,CFP TUMBES,01NAEDE202,1357753,9,8,9, 09 -  20,1,1,12/04/2021,12/08/2021,0.73,80.6,8,8/25/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24874,,1156661
202120,ACCU-202,CFP TUMBES,01AMODFB01,1353344,11,2,11, 12 -  20,1,1,12/04/2021,12/09/2021,0.5,58.7,12,8/10/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25873,,2725
202120,NCCU-208,CFP TUMBES,01NAEDE201,1352703,10,9,10, 15 -  20,1,1,12/04/2021,12/09/2021,0.93,42.8,25,7/30/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24866,,1324389
202120,NCCU-207,CFP TUMBES,01NAEDE202,1369885,8,7,8, 16 -  20,1,1,12/04/2021,12/08/2021,0.83,39.5,31,7/27/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24877,,976336
202120,SCOU-213,CFP TUMBES,01EEGGPT03,1395942,21,3,21, 14 -  20,1,1,12/04/2021,12/09/2021,0.93,32.4,30,8/05/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,23719,,1073628
202120,ECCU-201,CFP TUMBES,01EEIDFB01,1361492,8,6,8, 14 -  20,1,1,12/04/2021,12/04/2021,0.91,32.1,17,7/26/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25372,,835133
202120,ACCU-202,CFP TUMBES,01AMODFB01,1365671,11,2,11, 12 -  20,1,1,12/04/2021,12/09/2021,0.91,27.5,31,7/27/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25873,,2725
202120,ACCU-203,CFP TUMBES,01AMODFB01,1365671,11,2,11, 12 -  20,1,1,12/04/2021,12/08/2021,0.87,24,32,7/26/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25874,,2725
202120,ECCU-201,CFP TUMBES,01EEIDFB01,1305912,8,6,8, 14 -  20,1,1,12/04/2021,12/04/2021,0.82,23.7,26,8/02/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25372,,835133
202120,CGEU-114,CFP TUMBES,01AMODFB01,1364497,12,11,12, 16 -  20,1,1,12/04/2021,12/07/2021,0.93,23.1,24,8/11/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25879,,1324389
202120,NCCU-204,CFP TUMBES,01NAEDE202,1369885,9,8,9, 15 -  20,1,1,12/04/2021,12/08/2021,0.96,19.7,29,8/01/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24874,,1156661
202120,NCCU-208,CFP TUMBES,01NAEDE201,1352787,10,9,10, 16 -  20,1,1,12/04/2021,12/09/2021,0.93,19,15,8/06/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24866,,1324389
202120,NCCU-204,CFP TUMBES,01NAEDE202,1296521,9,8,9, 13 -  20,1,1,12/04/2021,12/08/2021,0.89,18.8,35,7/26/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24874,,1156661
202120,NCCU-202,CFP TUMBES,01NAEDE201,1294510,8,7,8, 16 -  20,1,1,12/04/2021,12/09/2021,0.93,19,37,8/02/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24622,,976336
202120,ECCU-202,CFP TUMBES,01EEIDFB01,1323581,9,7,9, 14 -  20,1,1,12/04/2021,12/06/2021,0.8,13.3,21,8/10/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25373,,835133
202120,ECCU-203,CFP TUMBES,01EEIDFB01,1309625,12,11,12, 14 -  20,1,1,12/04/2021,12/04/2021,0.53,12.5,25,8/12/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25374,,835133
202120,CGEU-224,CFP TUMBES,01NAEDE201,1364789,9,8,9, 12 -  20,1,1,12/04/2021,12/05/2021,0.75,11.7,19,8/20/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24870,,319253
202120,CGEU-224,CFP TUMBES,01EEIDFB01,1361402,9,8,9, 15 -  20,1,1,12/04/2021,12/09/2021,0.57,11,16,8/15/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,25376,,1324389
202120,NCCU-204,CFP TUMBES,01NAEDE202,1360735,9,8,9, 14 -  20,1,1,12/04/2021,12/08/2021,0.93,10.3,28,7/27/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24874,,1156661
202120,NCCU-207,CFP TUMBES,01NAEDE201,1357912,8,7,8, 15 -  20,1,1,12/04/2021,12/05/2021,0.83,9.3,24,8/17/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24865,,976336
202120,ECCU-201,CFP TUMBES,01EEIDFB01,1323581,8,6,8, 15 -  20,1,1,12/04/2021,12/04/2021,0.7,8.6,15,8/09/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25372,,835133
202120,ECCU-203,CFP TUMBES,01EEIDFB01,1357419,12,11,12, 07 -  20,1,1,12/04/2021,12/04/2021,0.4,8.5,17,8/12/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,25374,,835133
202120,CGEU-224,CFP TUMBES,01NAEDE201,1352703,9,8,9, 14 -  20,1,1,12/04/2021,12/05/2021,0.9,8,26,7/23/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24870,,319253
202120,ECCU-202,CFP TUMBES,01EEIDFB01,1309625,9,7,9, 11 -  20,1,1,12/04/2021,12/06/2021,0.58,7.7,19,8/12/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25373,,835133
202120,ECCU-201,CFP TUMBES,01EEIDFB01,1352598,8,6,8, 14 -  20,1,1,12/04/2021,12/04/2021,0.46,5.9,14,8/02/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,25372,,835133
202120,ECCU-203,CFP TUMBES,01EEIDFB01,1323581,12,11,12, 14 -  20,1,1,12/04/2021,12/04/2021,0.81,5.8,21,8/12/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25374,,835133
202120,NCCU-205,CFP TUMBES,01NAEDE202,1360735,9,7,9, 15 -  20,1,1,12/04/2021,12/08/2021,0.92,5.7,21,8/06/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24875,,1324389
202120,ECCU-202,CFP TUMBES,01EEIDFB01,1360930,9,7,9, 14 -  20,1,1,12/04/2021,12/06/2021,0.54,4.6,22,8/17/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25373,,835133
202120,CGEU-224,CFP TUMBES,01NAEDE202,1369332,9,8,9, 15 -  20,1,1,12/04/2021,12/09/2021,0.87,4.7,13,8/16/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,24880,,319253
202120,CGEU-224,CFP TUMBES,01NAEDE201,1357912,9,8,9, 14 -  20,1,1,12/04/2021,12/05/2021,0.53,4.5,19,7/23/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24870,,319253
202120,SCOU-213,CFP TUMBES,01AMODFB01,1353344,21,3,21, 10 -  20,1,1,12/04/2021,12/09/2021,0.83,3.9,5,10/04/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,23719,,1073628
202120,NCCU-208,CFP TUMBES,01NAEDE201,1364789,10,9,10, 15 -  20,1,1,12/04/2021,12/09/2021,0.92,3.6,22,7/30/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24866,,1324389
202120,NCCU-201,CFP TUMBES,01NAEDE202,1364319,10,9,10, 05 -  20,1,1,12/04/2021,12/08/2021,0.82,3.6,26,8/02/2021,12/04/2021,12/07/2021,12/04/2021,7/20/2021,12/10/2021,24627,,1324729
202120,ECCU-203,CFP TUMBES,01EEIDFB01,1352598,12,11,12, 13 -  20,1,1,12/04/2021,12/04/2021,0.25,3.4,20,8/26/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,25374,,835133
202120,NCCU-208,CFP TUMBES,01NAEDE201,1370458,10,9,10, 15 -  20,1,1,12/04/2021,12/09/2021,0.73,2.9,7,7/30/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,24866,,1324389
202120,ECCU-203,CFP TUMBES,01EEIDFB01,1360930,12,11,12, 12 -  20,1,1,12/04/2021,12/04/2021,0.43,2.9,15,8/19/2021,12/04/2021,12/08/2021,12/04/2021,7/20/2021,12/10/2021,25374,,835133
202120,NCCU-203,CFP TUMBES,01NAEDE202,1365815,8,7,8, 12 -  20,1,1,12/04/2021,12/04/2021,0.62,2.6,18,8/04/2021,12/04/2021,12/05/2021,12/04/2021,7/20/2021,12/10/2021,24873,,1156661
202120,NCCU-202,CFP TUMBES,01NAEDE201,1371744,8,7,8, 09 -  20,1,1,12/04/2021,12/09/2021,0.63,1.7,10,10/04/2021,12/04/2021,12/07/2021,12/04/2021,7/20/2021,12/10/2021,24622,,976336
202120,ECCU-202,CFP TUMBES,01EEIDFB01,1352598,9,7,9, 12 -  20,1,1,12/04/2021,12/06/2021,0.31,1.6,17,7/27/2021,12/04/2021,12/09/2021,12/04/2021,7/20/2021,12/10/2021,25373,,835133
202120,CGEU-224,CFP TUMBES,01NAEDE201,1371744,9,8,9, 04 -  20,1,1,12/04/2021,12/05/2021,0,0.8,5,10/13/2021,12/04/2021,12/07/2021,12/04/2021,7/20/2021,12/10/2021,24870,,319253
202120,NCCU-205,CFP TUMBES,01NAEDE202,1358468,9,7,9, 10 -  20,1,1,12/05/2021,12/08/2021,0.94,194.4,13,9/06/2021,12/07/2021,12/09/2021,12/07/2021,7/20/2021,12/10/2021,24875,,1324389
202120,CGEU-224,CFP TUMBES,01NAEDE201,1371348,9,8,9, 15 -  20,1,1,12/05/2021,12/05/2021,0.73,144.3,9,8/20/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,24870,,319253
202120,CGEU-192,CFP TUMBES,01EEIDE601,1228862,4,4,4, 00 -  15,1,1,11/29/2021,12/06/2021,0.33,35.4,17,8/06/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,29834,,835133
202120,ECCU-202,CFP TUMBES,01EEIDFB01,1305912,9,7,9, 14 -  20,1,1,12/06/2021,12/06/2021,0.94,24.5,25,8/03/2021,12/06/2021,12/08/2021,12/06/2021,7/20/2021,12/10/2021,25373,,835133
202120,NCCU-207,CFP TUMBES,01NAEDE202,1360741,8,7,8, 15 -  20,1,1,12/08/2021,12/08/2021,0.88,17.1,31,8/03/2021,12/08/2021,12/09/2021,12/08/2021,7/20/2021,12/10/2021,24877,,976336
202120,ACCU-203,CFP TUMBES,01AMODFB01,1364756,11,2,11, 02 -  20,1,1,12/08/2021,12/08/2021,0.68,16.6,24,8/23/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,25874,,2725
202120,CGEU-192,CFP TUMBES,01EEIDE601,1240724,4,4,4, 14 -  15,1,1,12/05/2021,12/06/2021,0.44,16.1,22,8/06/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,29834,,835133
202120,NCCU-204,CFP TUMBES,01NAEDE202,1370416,9,8,9, 12 -  20,1,1,12/08/2021,12/08/2021,0.89,12.4,30,8/04/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,24874,,1156661
202120,NCCU-201,CFP TUMBES,01NAEDE202,1365815,10,9,10, 04 -  20,1,1,12/05/2021,12/08/2021,0.69,12,16,8/04/2021,12/05/2021,12/05/2021,12/05/2021,7/20/2021,12/10/2021,24627,,1324729
202120,NCCU-205,CFP TUMBES,01NAEDE202,1360741,9,7,9, 14 -  20,1,1,12/08/2021,12/08/2021,0.5,11.2,21,8/28/2021,12/08/2021,12/09/2021,12/08/2021,7/20/2021,12/10/2021,24875,,1324389
202120,CGEU-114,CFP TUMBES,01AMODE601,1231353,12,11,12, 11 -  20,1,1,12/05/2021,12/07/2021,0.18,9.5,27,8/04/2021,12/05/2021,12/09/2021,12/05/2021,7/20/2021,12/10/2021,25879,,1324389
202120,NCCU-201,CFP TUMBES,01NAEDE202,1360741,10,9,10, 15 -  20,1,1,12/08/2021,12/08/2021,0.94,7.9,35,7/31/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,24627,,1324729
202120,NCCU-207,CFP TUMBES,01NAEDE202,1367768,8,7,8, 15 -  20,1,1,12/08/2021,12/08/2021,0.89,6.5,26,7/27/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,24877,,976336
202120,NCCU-205,CFP TUMBES,01NAEDE202,1370416,9,7,9, 15 -  20,1,1,12/08/2021,12/08/2021,0.9,6.3,34,7/30/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,24875,,1324389
202120,NCCU-204,CFP TUMBES,01NAEDE202,1360741,9,8,9, 14 -  20,1,1,12/08/2021,12/08/2021,0.93,6.2,37,8/04/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,24874,,1156661
202120,CGEU-192,CFP TUMBES,01EEIDE601,1224969,4,4,4, 00 -  14,1,1,12/06/2021,12/06/2021,0.78,5,11,8/06/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1236985,4,4,4, 00 -  14,1,1,12/08/2021,12/06/2021,0.43,3.8,7,8/06/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,29834,,835133
202120,NCCU-204,CFP TUMBES,01NAEDE202,1367768,9,8,9, 14 -  20,1,1,12/08/2021,12/08/2021,0.92,4.1,24,8/04/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,24874,,1156661
202120,CGEU-224,CFP TUMBES,01NAEDE201,1309589,9,8,9, 15 -  20,1,1,12/05/2021,12/05/2021,0.8,4.3,14,7/26/2021,12/05/2021,12/08/2021,12/05/2021,7/20/2021,12/10/2021,24870,,319253
202120,CGEU-192,CFP TUMBES,01EEIDE601,1220900,4,4,4, 00 -  13,1,1,12/07/2021,12/06/2021,0.67,3.8,18,8/06/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1221397,4,4,4, 00 -  14,1,1,12/07/2021,12/06/2021,0.67,3.6,15,8/06/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1231900,4,4,4, 00 -  14,1,1,12/08/2021,12/06/2021,0.38,2.9,18,8/20/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1222548,4,4,4, 00 -  15,1,1,12/07/2021,12/06/2021,0.56,2.5,12,8/06/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1229559,4,4,4, 00 -  15,1,1,11/26/2021,12/06/2021,0.78,2.6,16,8/06/2021,12/07/2021,12/07/2021,12/07/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1222634,4,4,4, 00 -  13,1,1,12/07/2021,12/06/2021,0.56,2.2,11,8/06/2021,12/07/2021,12/07/2021,12/07/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-114,CFP TUMBES,01AMODFB01,1364792,12,11,12, 12 -  20,1,1,12/05/2021,12/07/2021,0.23,2.5,7,7/26/2021,12/05/2021,12/08/2021,12/05/2021,7/20/2021,12/10/2021,25879,,1324389
202120,NCCU-207,CFP TUMBES,01NAEDE202,1365815,8,7,8, 12 -  20,1,1,12/05/2021,12/08/2021,0.56,2,15,8/10/2021,12/03/2021,12/05/2021,12/03/2021,7/20/2021,12/10/2021,24877,,976336
202120,CGEU-192,CFP TUMBES,01EEIDE601,1189296,4,4,4, 14 -  15,1,1,11/26/2021,12/06/2021,0.44,1.9,15,8/13/2021,12/06/2021,12/06/2021,12/06/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-224,CFP TUMBES,01NAEDE201,1371309,9,8,9, 12 -  16,1,1,12/05/2021,12/05/2021,0.59,1.5,5,11/09/2021,12/05/2021,12/09/2021,12/05/2021,7/20/2021,12/10/2021,24870,,319253
202120,CGEU-192,CFP TUMBES,01EEIDE601,1211413,4,4,4, 00 -  14,1,1,12/07/2021,12/06/2021,0.67,1.4,13,8/06/2021,12/07/2021,12/07/2021,12/07/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1220869,4,4,4, 14 -  15,1,1,11/26/2021,12/06/2021,0.89,1.1,20,8/06/2021,11/26/2021,12/04/2021,11/26/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1235326,4,4,4, 00 -  00,1,1,,12/06/2021,0.13,1,8,8/06/2021,12/07/2021,12/07/2021,12/07/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1224482,4,4,4, 00 -  14,1,1,12/06/2021,12/06/2021,0.67,0.9,13,8/06/2021,12/06/2021,12/06/2021,12/06/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1144505,4,4,4, 13 -  14,1,1,12/05/2021,12/06/2021,0.44,0.7,6,8/20/2021,12/08/2021,12/08/2021,12/08/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1230892,4,4,4, 00 -  14,1,1,11/27/2021,12/06/2021,0.44,0.5,7,8/06/2021,11/27/2021,12/04/2021,11/27/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1159637,4,4,4, 00 -  14,1,1,12/07/2021,12/06/2021,0.56,0.4,7,8/13/2021,12/07/2021,12/07/2021,12/07/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1144903,4,4,4, 00 -  00,1,1,,12/06/2021,0.25,0.3,5,9/03/2021,11/24/2021,12/03/2021,11/24/2021,7/20/2021,12/10/2021,29834,,835133
202120,CGEU-192,CFP TUMBES,01EEIDE601,1222764,4,4,4, 00 -  12,1,1,9/10/2021,12/06/2021,0.13,0,2,8/27/2021,9/10/2021,12/03/2021,9/10/2021,7/20/2021,12/10/2021,29834,,835133
202120,NCCU-208,CFP TUMBES,01NAEDE201,1326922,10,9,10, 15 -  20,1,1,12/05/2021,12/09/2021,0.79,195.9,24,7/21/2021,12/05/2021,12/09/2021,12/05/2021,7/20/2021,12/10/2021,24866,,1324389
202120,NCCU-202,CFP TUMBES,01NAEDE201,1371348,8,7,8, 15 -  20,1,1,12/09/2021,12/09/2021,0.88,114.3,14,9/20/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,24622,,976336
202120,SCOU-213,CFP TUMBES,01EEGGPT03,1402370,21,3,21, 12 -  20,1,1,12/08/2021,12/09/2021,0.92,117.2,23,8/24/2021,12/08/2021,12/09/2021,12/08/2021,7/20/2021,12/10/2021,23719,,1073628
202120,SCOU-213,CFP TUMBES,01EEGGPT02,1399577,21,5,21, 16 -  20,1,1,12/05/2021,12/09/2021,0.96,77.4,52,7/19/2021,12/06/2021,12/09/2021,12/06/2021,7/20/2021,12/10/2021,23710,,1073628
202120,CGEU-224,CFP TUMBES,01AMODFB01,1364756,9,8,9, 10 -  20,1,1,12/08/2021,12/09/2021,0.67,54.6,15,9/01/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,25876,,1324389
202120,SCOU-213,CFP TUMBES,01EEGGPT01,1395915,21,3,21, 12 -  20,1,1,12/07/2021,12/09/2021,0.85,48.3,55,7/19/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23703,,1073628
202120,SCOU-213,CFP TUMBES,01EEGGPT01,1395925,21,3,21, 12 -  20,1,1,12/07/2021,12/09/2021,0.89,44,55,7/19/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23703,,1073628
202120,SCOU-213,CFP TUMBES,01EEGGPT01,1393457,21,3,21, 00 -  20,1,1,12/09/2021,12/09/2021,0.89,41.6,59,7/20/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23703,,1073628
202120,SCOU-213,CFP TUMBES,01EEGGPT02,1401948,21,5,21, 00 -  20,1,1,12/09/2021,12/09/2021,0.8,36.6,36,7/20/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23710,,1073628
202120,SCOU-213,CFP TUMBES,01EEGGPT02,1401930,21,5,21, 00 -  20,1,1,12/09/2021,12/09/2021,0.93,33.6,44,7/20/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23710,,1073628
202120,CGEU-224,CFP TUMBES,01AMODFB01,1370116,9,8,9, 15 -  20,1,1,12/07/2021,12/09/2021,0.93,32.2,37,7/23/2021,12/08/2021,12/09/2021,12/08/2021,7/20/2021,12/10/2021,25876,,1324389
202120,SCOU-213,CFP TUMBES,01EEGGPT03,1392955,21,3,21, 04 -  20,1,1,12/08/2021,12/09/2021,0.92,31.8,35,8/05/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23719,,1073628
202120,NCCU-201,CFP TUMBES,01NAEDE201,1371348,10,9,10, 16 -  20,1,1,12/09/2021,12/09/2021,0.56,28.1,11,10/21/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,24610,,1324729
202120,NCCU-208,CFP TUMBES,01NAEDE201,1309589,10,9,10, 15 -  20,1,1,12/05/2021,12/09/2021,0.86,27.4,14,7/26/2021,12/07/2021,12/08/2021,12/07/2021,7/20/2021,12/10/2021,24866,,1324389
